,iso_code,continent,location,date,total_cases,new_cases,new_cases_smoothed,total_deaths,new_deaths,new_deaths_smoothed,total_cases_per_million,new_cases_per_million,new_cases_smoothed_per_million,total_deaths_per_million,new_deaths_per_million,new_deaths_smoothed_per_million,reproduction_rate,icu_patients,icu_patients_per_million,hosp_patients,hosp_patients_per_million,weekly_icu_admissions,weekly_icu_admissions_per_million,weekly_hosp_admissions,weekly_hosp_admissions_per_million,new_tests,total_tests,total_tests_per_thousand,new_tests_per_thousand,new_tests_smoothed,new_tests_smoothed_per_thousand,positive_rate,tests_per_case,tests_units,total_vaccinations,people_vaccinated,people_fully_vaccinated,new_vaccinations,new_vaccinations_smoothed,total_vaccinations_per_hundred,people_vaccinated_per_hundred,people_fully_vaccinated_per_hundred,new_vaccinations_smoothed_per_million,stringency_index,population,population_density,median_age,aged_65_older,aged_70_older,gdp_per_capita,extreme_poverty,cardiovasc_death_rate,diabetes_prevalence,female_smokers,male_smokers,handwashing_facilities,hospital_beds_per_thousand,life_expectancy,human_development_index
0,PHL,Asia,Philippines,2020-01-30,1.0,1.0,0.0,0.0,0.0,0.0,0.009000000000000001,0.009000000000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.11,109581085.0,351.8730000000001,25.2,4.803,2.661,7599.188,0.0,370.437,7.07,7.8,40.8,78.46300000000002,1.0,71.23,0.718
1,PHL,Asia,Philippines,2020-01-31,1.0,0.0,0.0,0.0,0.0,0.0,0.009000000000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.44,109581085.0,351.8730000000001,25.2,4.803,2.661,7599.188,0.0,370.437,7.07,7.8,40.8,78.46300000000002,1.0,71.23,0.718
2,PHL,Asia,Philippines,2020-02-01,1.0,0.0,0.0,0.0,0.0,0.0,0.009000000000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.44,109581085.0,351.8730000000001,25.2,4.803,2.661,7599.188,0.0,370.437,7.07,7.8,40.8,78.46300000000002,1.0,71.23,0.718
3,PHL,Asia,Philippines,2020-02-02,2.0,1.0,0.0,1.0,1.0,0.0,0.018000000000000002,0.009000000000000001,0.0,0.009000000000000001,0.009000000000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.44,109581085.0,351.8730000000001,25.2,4.803,2.661,7599.188,0.0,370.437,7.07,7.8,40.8,78.46300000000002,1.0,71.23,0.718
4,PHL,Asia,Philippines,2020-02-03,2.0,0.0,0.0,1.0,0.0,0.0,0.018000000000000002,0.0,0.0,0.009000000000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.44,109581085.0,351.8730000000001,25.2,4.803,2.661,7599.188,0.0,370.437,7.07,7.8,40.8,78.46300000000002,1.0,71.23,0.718
5,PHL,Asia,Philippines,2020-02-04,2.0,0.0,0.28600000000000003,1.0,0.0,0.14300000000000002,0.018000000000000002,0.0,0.003,0.009000000000000001,0.0,0.001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.44,109581085.0,351.8730000000001,25.2,4.803,2.661,7599.188,0.0,370.437,7.07,7.8,40.8,78.46300000000002,1.0,71.23,0.718
6,PHL,Asia,Philippines,2020-02-05,2.0,0.0,0.28600000000000003,1.0,0.0,0.14300000000000002,0.018000000000000002,0.0,0.003,0.009000000000000001,0.0,0.001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.44,109581085.0,351.8730000000001,25.2,4.803,2.661,7599.188,0.0,370.437,7.07,7.8,40.8,78.46300000000002,1.0,71.23,0.718
7,PHL,Asia,Philippines,2020-02-06,2.0,0.0,0.14300000000000002,1.0,0.0,0.14300000000000002,0.018000000000000002,0.0,0.001,0.009000000000000001,0.0,0.001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.44,109581085.0,351.8730000000001,25.2,4.803,2.661,7599.188,0.0,370.437,7.07,7.8,40.8,78.46300000000002,1.0,71.23,0.718
8,PHL,Asia,Philippines,2020-02-07,3.0,1.0,0.28600000000000003,1.0,0.0,0.14300000000000002,0.027000000000000003,0.009000000000000001,0.003,0.009000000000000001,0.0,0.001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.0,109581085.0,351.8730000000001,25.2,4.803,2.661,7599.188,0.0,370.437,7.07,7.8,40.8,78.46300000000002,1.0,71.23,0.718
9,PHL,Asia,Philippines,2020-02-08,3.0,0.0,0.28600000000000003,1.0,0.0,0.14300000000000002,0.027000000000000003,0.0,0.003,0.009000000000000001,0.0,0.001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.0,109581085.0,351.8730000000001,25.2,4.803,2.661,7599.188,0.0,370.437,7.07,7.8,40.8,78.46300000000002,1.0,71.23,0.718
10,PHL,Asia,Philippines,2020-02-09,3.0,0.0,0.14300000000000002,1.0,0.0,0.0,0.027000000000000003,0.0,0.001,0.009000000000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.0,109581085.0,351.8730000000001,25.2,4.803,2.661,7599.188,0.0,370.437,7.07,7.8,40.8,78.46300000000002,1.0,71.23,0.718
11,PHL,Asia,Philippines,2020-02-10,3.0,0.0,0.14300000000000002,1.0,0.0,0.0,0.027000000000000003,0.0,0.001,0.009000000000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.0,109581085.0,351.8730000000001,25.2,4.803,2.661,7599.188,0.0,370.437,7.07,7.8,40.8,78.46300000000002,1.0,71.23,0.718
12,PHL,Asia,Philippines,2020-02-11,3.0,0.0,0.14300000000000002,1.0,0.0,0.0,0.027000000000000003,0.0,0.001,0.009000000000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.0,109581085.0,351.8730000000001,25.2,4.803,2.661,7599.188,0.0,370.437,7.07,7.8,40.8,78.46300000000002,1.0,71.23,0.718
13,PHL,Asia,Philippines,2020-02-12,3.0,0.0,0.14300000000000002,1.0,0.0,0.0,0.027000000000000003,0.0,0.001,0.009000000000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.0,109581085.0,351.8730000000001,25.2,4.803,2.661,7599.188,0.0,370.437,7.07,7.8,40.8,78.46300000000002,1.0,71.23,0.718
14,PHL,Asia,Philippines,2020-02-13,3.0,0.0,0.14300000000000002,1.0,0.0,0.0,0.027000000000000003,0.0,0.001,0.009000000000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.0,109581085.0,351.8730000000001,25.2,4.803,2.661,7599.188,0.0,370.437,7.07,7.8,40.8,78.46300000000002,1.0,71.23,0.718
15,PHL,Asia,Philippines,2020-02-14,3.0,0.0,0.0,1.0,0.0,0.0,0.027000000000000003,0.0,0.0,0.009000000000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.0,109581085.0,351.8730000000001,25.2,4.803,2.661,7599.188,0.0,370.437,7.07,7.8,40.8,78.46300000000002,1.0,71.23,0.718
16,PHL,Asia,Philippines,2020-02-15,3.0,0.0,0.0,1.0,0.0,0.0,0.027000000000000003,0.0,0.0,0.009000000000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.0,109581085.0,351.8730000000001,25.2,4.803,2.661,7599.188,0.0,370.437,7.07,7.8,40.8,78.46300000000002,1.0,71.23,0.718
17,PHL,Asia,Philippines,2020-02-16,3.0,0.0,0.0,1.0,0.0,0.0,0.027000000000000003,0.0,0.0,0.009000000000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.0,109581085.0,351.8730000000001,25.2,4.803,2.661,7599.188,0.0,370.437,7.07,7.8,40.8,78.46300000000002,1.0,71.23,0.718
18,PHL,Asia,Philippines,2020-02-17,3.0,0.0,0.0,1.0,0.0,0.0,0.027000000000000003,0.0,0.0,0.009000000000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.0,109581085.0,351.8730000000001,25.2,4.803,2.661,7599.188,0.0,370.437,7.07,7.8,40.8,78.46300000000002,1.0,71.23,0.718
19,PHL,Asia,Philippines,2020-02-18,3.0,0.0,0.0,1.0,0.0,0.0,0.027000000000000003,0.0,0.0,0.009000000000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.0,109581085.0,351.8730000000001,25.2,4.803,2.661,7599.188,0.0,370.437,7.07,7.8,40.8,78.46300000000002,1.0,71.23,0.718
20,PHL,Asia,Philippines,2020-02-19,3.0,0.0,0.0,1.0,0.0,0.0,0.027000000000000003,0.0,0.0,0.009000000000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.0,109581085.0,351.8730000000001,25.2,4.803,2.661,7599.188,0.0,370.437,7.07,7.8,40.8,78.46300000000002,1.0,71.23,0.718
21,PHL,Asia,Philippines,2020-02-20,3.0,0.0,0.0,1.0,0.0,0.0,0.027000000000000003,0.0,0.0,0.009000000000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.0,109581085.0,351.8730000000001,25.2,4.803,2.661,7599.188,0.0,370.437,7.07,7.8,40.8,78.46300000000002,1.0,71.23,0.718
22,PHL,Asia,Philippines,2020-02-21,3.0,0.0,0.0,1.0,0.0,0.0,0.027000000000000003,0.0,0.0,0.009000000000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.0,109581085.0,351.8730000000001,25.2,4.803,2.661,7599.188,0.0,370.437,7.07,7.8,40.8,78.46300000000002,1.0,71.23,0.718
23,PHL,Asia,Philippines,2020-02-22,3.0,0.0,0.0,1.0,0.0,0.0,0.027000000000000003,0.0,0.0,0.009000000000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.0,109581085.0,351.8730000000001,25.2,4.803,2.661,7599.188,0.0,370.437,7.07,7.8,40.8,78.46300000000002,1.0,71.23,0.718
24,PHL,Asia,Philippines,2020-02-23,3.0,0.0,0.0,1.0,0.0,0.0,0.027000000000000003,0.0,0.0,0.009000000000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.0,109581085.0,351.8730000000001,25.2,4.803,2.661,7599.188,0.0,370.437,7.07,7.8,40.8,78.46300000000002,1.0,71.23,0.718
25,PHL,Asia,Philippines,2020-02-24,3.0,0.0,0.0,1.0,0.0,0.0,0.027000000000000003,0.0,0.0,0.009000000000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.0,109581085.0,351.8730000000001,25.2,4.803,2.661,7599.188,0.0,370.437,7.07,7.8,40.8,78.46300000000002,1.0,71.23,0.718
26,PHL,Asia,Philippines,2020-02-25,3.0,0.0,0.0,1.0,0.0,0.0,0.027000000000000003,0.0,0.0,0.009000000000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.0,109581085.0,351.8730000000001,25.2,4.803,2.661,7599.188,0.0,370.437,7.07,7.8,40.8,78.46300000000002,1.0,71.23,0.718
27,PHL,Asia,Philippines,2020-02-26,3.0,0.0,0.0,1.0,0.0,0.0,0.027000000000000003,0.0,0.0,0.009000000000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.0,109581085.0,351.8730000000001,25.2,4.803,2.661,7599.188,0.0,370.437,7.07,7.8,40.8,78.46300000000002,1.0,71.23,0.718
28,PHL,Asia,Philippines,2020-02-27,3.0,0.0,0.0,1.0,0.0,0.0,0.027000000000000003,0.0,0.0,0.009000000000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.0,109581085.0,351.8730000000001,25.2,4.803,2.661,7599.188,0.0,370.437,7.07,7.8,40.8,78.46300000000002,1.0,71.23,0.718
29,PHL,Asia,Philippines,2020-02-28,3.0,0.0,0.0,1.0,0.0,0.0,0.027000000000000003,0.0,0.0,0.009000000000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.0,109581085.0,351.8730000000001,25.2,4.803,2.661,7599.188,0.0,370.437,7.07,7.8,40.8,78.46300000000002,1.0,71.23,0.718
30,PHL,Asia,Philippines,2020-02-29,3.0,0.0,0.0,1.0,0.0,0.0,0.027000000000000003,0.0,0.0,0.009000000000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.0,109581085.0,351.8730000000001,25.2,4.803,2.661,7599.188,0.0,370.437,7.07,7.8,40.8,78.46300000000002,1.0,71.23,0.718
31,PHL,Asia,Philippines,2020-03-01,3.0,0.0,0.0,1.0,0.0,0.0,0.027000000000000003,0.0,0.0,0.009000000000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.0,109581085.0,351.8730000000001,25.2,4.803,2.661,7599.188,0.0,370.437,7.07,7.8,40.8,78.46300000000002,1.0,71.23,0.718
32,PHL,Asia,Philippines,2020-03-02,3.0,0.0,0.0,1.0,0.0,0.0,0.027000000000000003,0.0,0.0,0.009000000000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.0,109581085.0,351.8730000000001,25.2,4.803,2.661,7599.188,0.0,370.437,7.07,7.8,40.8,78.46300000000002,1.0,71.23,0.718
33,PHL,Asia,Philippines,2020-03-03,3.0,0.0,0.0,1.0,0.0,0.0,0.027000000000000003,0.0,0.0,0.009000000000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.0,109581085.0,351.8730000000001,25.2,4.803,2.661,7599.188,0.0,370.437,7.07,7.8,40.8,78.46300000000002,1.0,71.23,0.718
34,PHL,Asia,Philippines,2020-03-04,3.0,0.0,0.0,1.0,0.0,0.0,0.027000000000000003,0.0,0.0,0.009000000000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.0,109581085.0,351.8730000000001,25.2,4.803,2.661,7599.188,0.0,370.437,7.07,7.8,40.8,78.46300000000002,1.0,71.23,0.718
35,PHL,Asia,Philippines,2020-03-05,3.0,0.0,0.0,1.0,0.0,0.0,0.027000000000000003,0.0,0.0,0.009000000000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.0,109581085.0,351.8730000000001,25.2,4.803,2.661,7599.188,0.0,370.437,7.07,7.8,40.8,78.46300000000002,1.0,71.23,0.718
36,PHL,Asia,Philippines,2020-03-06,5.0,2.0,0.28600000000000003,1.0,0.0,0.0,0.046,0.018000000000000002,0.003,0.009000000000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.0,109581085.0,351.8730000000001,25.2,4.803,2.661,7599.188,0.0,370.437,7.07,7.8,40.8,78.46300000000002,1.0,71.23,0.718
37,PHL,Asia,Philippines,2020-03-07,6.0,1.0,0.429,1.0,0.0,0.0,0.055,0.009000000000000001,0.004,0.009000000000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.0,109581085.0,351.8730000000001,25.2,4.803,2.661,7599.188,0.0,370.437,7.07,7.8,40.8,78.46300000000002,1.0,71.23,0.718
38,PHL,Asia,Philippines,2020-03-08,10.0,4.0,1.0,1.0,0.0,0.0,0.091,0.037000000000000005,0.009000000000000001,0.009000000000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.0,109581085.0,351.8730000000001,25.2,4.803,2.661,7599.188,0.0,370.437,7.07,7.8,40.8,78.46300000000002,1.0,71.23,0.718
39,PHL,Asia,Philippines,2020-03-09,20.0,10.0,2.4290000000000003,1.0,0.0,0.0,0.183,0.091,0.022,0.009000000000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.0,109581085.0,351.8730000000001,25.2,4.803,2.661,7599.188,0.0,370.437,7.07,7.8,40.8,78.46300000000002,1.0,71.23,0.718
40,PHL,Asia,Philippines,2020-03-10,33.0,13.0,4.2860000000000005,1.0,0.0,0.0,0.301,0.119,0.039,0.009000000000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,34.26,109581085.0,351.8730000000001,25.2,4.803,2.661,7599.188,0.0,370.437,7.07,7.8,40.8,78.46300000000002,1.0,71.23,0.718
41,PHL,Asia,Philippines,2020-03-11,49.0,16.0,6.5710000000000015,1.0,0.0,0.0,0.447,0.146,0.06,0.009000000000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,34.26,109581085.0,351.8730000000001,25.2,4.803,2.661,7599.188,0.0,370.437,7.07,7.8,40.8,78.46300000000002,1.0,71.23,0.718
42,PHL,Asia,Philippines,2020-03-12,52.0,3.0,7.0,2.0,1.0,0.14300000000000002,0.475,0.027000000000000003,0.064,0.018000000000000002,0.009000000000000001,0.001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,34.26,109581085.0,351.8730000000001,25.2,4.803,2.661,7599.188,0.0,370.437,7.07,7.8,40.8,78.46300000000002,1.0,71.23,0.718
43,PHL,Asia,Philippines,2020-03-13,64.0,12.0,8.429,5.0,3.0,0.5710000000000001,0.584,0.11,0.077,0.046,0.027000000000000003,0.005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,34.26,109581085.0,351.8730000000001,25.2,4.803,2.661,7599.188,0.0,370.437,7.07,7.8,40.8,78.46300000000002,1.0,71.23,0.718
44,PHL,Asia,Philippines,2020-03-14,111.0,47.0,15.0,8.0,3.0,1.0,1.013,0.429,0.13699999999999998,0.073,0.027000000000000003,0.009000000000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,34.26,109581085.0,351.8730000000001,25.2,4.803,2.661,7599.188,0.0,370.437,7.07,7.8,40.8,78.46300000000002,1.0,71.23,0.718
45,PHL,Asia,Philippines,2020-03-15,140.0,29.0,18.571,11.0,3.0,1.429,1.278,0.265,0.16899999999999998,0.1,0.027000000000000003,0.013,1.61,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,75.0,109581085.0,351.8730000000001,25.2,4.803,2.661,7599.188,0.0,370.437,7.07,7.8,40.8,78.46300000000002,1.0,71.23,0.718
46,PHL,Asia,Philippines,2020-03-16,142.0,2.0,17.429000000000002,12.0,1.0,1.571,1.296,0.018000000000000002,0.159,0.11,0.009000000000000001,0.014,1.61,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,75.0,109581085.0,351.8730000000001,25.2,4.803,2.661,7599.188,0.0,370.437,7.07,7.8,40.8,78.46300000000002,1.0,71.23,0.718
47,PHL,Asia,Philippines,2020-03-17,187.0,45.0,22.0,12.0,0.0,1.571,1.706,0.411,0.201,0.11,0.0,0.014,1.68,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,75.0,109581085.0,351.8730000000001,25.2,4.803,2.661,7599.188,0.0,370.437,7.07,7.8,40.8,78.46300000000002,1.0,71.23,0.718
48,PHL,Asia,Philippines,2020-03-18,202.0,15.0,21.857,19.0,7.0,2.571,1.843,0.13699999999999998,0.199,0.173,0.064,0.023,1.72,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,97.22,109581085.0,351.8730000000001,25.2,4.803,2.661,7599.188,0.0,370.437,7.07,7.8,40.8,78.46300000000002,1.0,71.23,0.718
49,PHL,Asia,Philippines,2020-03-19,217.0,15.0,23.571,17.0,-2.0,2.143,1.98,0.13699999999999998,0.215,0.155,-0.018000000000000002,0.02,1.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,97.22,109581085.0,351.8730000000001,25.2,4.803,2.661,7599.188,0.0,370.437,7.07,7.8,40.8,78.46300000000002,1.0,71.23,0.718
50,PHL,Asia,Philippines,2020-03-20,230.0,13.0,23.714,18.0,1.0,1.857,2.099,0.119,0.21600000000000005,0.16399999999999998,0.009000000000000001,0.017,1.93,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,97.22,109581085.0,351.8730000000001,25.2,4.803,2.661,7599.188,0.0,370.437,7.07,7.8,40.8,78.46300000000002,1.0,71.23,0.718
